slug,first_time,cur_month,index,comments,amounts,commits_count,releases_count,pulls_count,discussions_count,Intervention,Time_after_intervention,commits_count_log,commits_count_scaled,releases_count_log,releases_count_scaled,pulls_count_log,pulls_count_scaled,discussions_count_log,discussions_count_scaled,amounts_log,amounts_scaled
bcneng,2020/3/30,Apr-20,1,0,17,0,0,0,0,1,1,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,2.862200880929468,4.020976402625169
bcneng,2020/3/30,May-20,2,0,0,0,0,0,0,1,2,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bcneng,2020/3/30,Jun-20,3,0,0,0,0,0,0,1,3,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bcneng,2020/3/30,Jul-20,4,0,2,0,0,2,0,1,4,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,0.916290731874155,5.150091102881272,-0.6931471805599453,-0.1348042769849996,0.916290731874155,1.5397963265050851
bcneng,2020/3/30,Aug-20,5,0,0,0,0,0,0,1,5,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bcneng,2020/3/30,Sep-20,6,0,0,0,0,0,0,1,6,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beaconny-net,2021/9/17,Mar-21,-6,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beaconny-net,2021/9/17,Apr-21,-5,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beaconny-net,2021/9/17,May-21,-4,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beaconny-net,2021/9/17,Jun-21,-3,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beaconny-net,2021/9/17,Jul-21,-2,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beaconny-net,2021/9/17,Aug-21,-1,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beaconny-net,2021/9/17,Sep-21,0,0,2,0,0,0,0,1,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,0.916290731874155,1.5397963265050851
beaconny-net,2021/9/17,Oct-21,1,0,0,0,0,0,0,1,1,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beaconny-net,2021/9/17,Nov-21,2,0,1,0,0,0,0,1,2,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,0.4054651081081644,0.8884556874344152
beaconny-net,2021/9/17,Dec-21,3,0,0,0,0,0,0,1,3,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beaconny-net,2021/9/17,Jan-22,4,0,0,0,0,0,0,1,4,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beaconny-net,2021/9/17,Feb-22,5,0,0,0,0,0,0,1,5,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beaconny-net,2021/9/17,Mar-22,6,0,0,0,0,0,0,1,6,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beawitcht,2023/2/18,Aug-22,-6,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beawitcht,2023/2/18,Sep-22,-5,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beawitcht,2023/2/18,Oct-22,-4,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beawitcht,2023/2/18,Nov-22,-3,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beawitcht,2023/2/18,Dec-22,-2,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beawitcht,2023/2/18,Jan-23,-1,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beawitcht,2023/2/18,Feb-23,0,0,1,0,0,0,0,1,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,0.4054651081081644,0.8884556874344152
beawitcht,2023/2/18,Mar-23,1,0,0,0,0,0,0,1,1,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beawitcht,2023/2/18,Apr-23,2,0,0,0,0,0,0,1,2,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beawitcht,2023/2/18,May-23,3,0,0,0,0,0,0,1,3,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beawitcht,2023/2/18,Jun-23,4,0,0,0,0,0,0,1,4,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beawitcht,2023/2/18,Jul-23,5,0,0,0,0,0,0,1,5,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beawitcht,2023/2/18,Aug-23,6,0,0,0,0,0,0,1,6,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beercss,2022/6/8,Dec-21,-6,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beercss,2022/6/8,Jan-22,-5,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beercss,2022/6/8,Feb-22,-4,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beercss,2022/6/8,Mar-22,-3,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beercss,2022/6/8,Apr-22,-2,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beercss,2022/6/8,May-22,-1,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beercss,2022/6/8,Jun-22,0,35,1,0,0,0,0,1,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,0.4054651081081644,0.8884556874344152
beercss,2022/6/8,Jul-22,1,0,0,0,0,0,0,1,1,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beercss,2022/6/8,Aug-22,2,0,0,0,3,0,0,1,2,-0.6931471805599453,-0.5167849646317973,1.252762968495368,4.184208152624211,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beercss,2022/6/8,Sep-22,3,0,0,0,0,0,0,1,3,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beercss,2022/6/8,Oct-22,4,0,0,0,1,0,0,1,4,-0.6931471805599453,-0.5167849646317973,0.4054651081081644,2.2573551389722204,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beercss,2022/6/8,Nov-22,5,0,0,0,0,0,0,1,5,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
beercss,2022/6/8,Dec-22,6,0,0,0,0,0,0,1,6,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bevry,2012/5/2,Nov-11,-6,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bevry,2012/5/2,Dec-11,-5,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bevry,2012/5/2,Jan-12,-4,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bevry,2012/5/2,Feb-12,-3,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bevry,2012/5/2,Mar-12,-2,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bevry,2012/5/2,Apr-12,-1,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bevry,2012/5/2,May-12,0,0,1,0,0,0,0,1,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,0.4054651081081644,0.8884556874344152
bevry,2012/5/2,Jun-12,1,0,0,0,0,0,0,1,1,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bevry,2012/5/2,Jul-12,2,0,1,0,0,0,0,1,2,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,0.4054651081081644,0.8884556874344152
bevry,2012/5/2,Aug-12,3,8,2,0,0,0,0,1,3,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,0.916290731874155,1.5397963265050851
bevry,2012/5/2,Sep-12,4,0,0,0,0,0,0,1,4,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bevry,2012/5/2,Oct-12,5,1,1,0,0,0,0,1,5,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,0.4054651081081644,0.8884556874344152
bevry,2012/5/2,Nov-12,6,0,0,0,0,0,0,1,6,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bjornharrtell,2016/2/24,Aug-15,-6,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bjornharrtell,2016/2/24,Sep-15,-5,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bjornharrtell,2016/2/24,Oct-15,-4,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bjornharrtell,2016/2/24,Nov-15,-3,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bjornharrtell,2016/2/24,Dec-15,-2,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bjornharrtell,2016/2/24,Jan-16,-1,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bjornharrtell,2016/2/24,Feb-16,0,0,1,0,0,0,0,1,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,0.4054651081081644,0.8884556874344152
bjornharrtell,2016/2/24,Mar-16,1,0,0,0,0,0,0,1,1,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bjornharrtell,2016/2/24,Apr-16,2,0,0,0,0,0,0,1,2,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bjornharrtell,2016/2/24,May-16,3,0,0,0,0,0,0,1,3,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bjornharrtell,2016/2/24,Jun-16,4,0,0,0,0,0,0,1,4,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bjornharrtell,2016/2/24,Jul-16,5,0,0,0,0,0,0,1,5,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bjornharrtell,2016/2/24,Aug-16,6,0,0,0,0,0,0,1,6,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
blitz-js,2020/5/3,Nov-19,-6,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
blitz-js,2020/5/3,Dec-19,-5,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
blitz-js,2020/5/3,Jan-20,-4,0,0,2,0,0,0,0,0,0.916290731874155,0.8120939523054161,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
blitz-js,2020/5/3,Feb-20,-3,0,0,9,0,0,0,0,0,2.251291798606495,1.9143761577657257,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
blitz-js,2020/5/3,Mar-20,-2,0,0,10,0,0,0,0,0,2.3513752571634776,1.997012957224108,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
blitz-js,2020/5/3,Apr-20,-1,0,0,27,0,0,0,0,0,3.3141860046725253,2.7919854712183194,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
blitz-js,2020/5/3,May-20,0,10,2,12,0,0,0,1,0,2.525728644308255,2.140972869242629,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,0.916290731874155,1.5397963265050851
blitz-js,2020/5/3,Jun-20,1,0,0,2,0,0,0,1,1,0.916290731874155,0.8120939523054161,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
blitz-js,2020/5/3,Jul-20,2,0,0,7,0,0,0,1,2,2.0149030205422647,1.7191949327285854,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
blitz-js,2020/5/3,Aug-20,3,0,0,2,0,0,0,1,3,0.916290731874155,0.8120939523054161,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
blitz-js,2020/5/3,Sep-20,4,0,0,18,0,0,0,1,4,2.917770732084279,2.4646737470290154,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
blitz-js,2020/5/3,Oct-20,5,0,0,11,0,0,0,1,5,2.4423470353692043,2.072126434519448,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
blitz-js,2020/5/3,Nov-20,6,0,0,4,0,0,0,1,6,1.504077396776274,1.297416996214541,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
boardgameio,2021/10/4,Apr-21,-6,0,0,0,0,0,2,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,0.916290731874155,6.598291992626353,-0.6931471805599453,-0.5123566385341444
boardgameio,2021/10/4,May-21,-5,0,0,0,0,0,1,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,0.4054651081081644,4.46124894472219,-0.6931471805599453,-0.5123566385341444
boardgameio,2021/10/4,Jun-21,-4,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
boardgameio,2021/10/4,Jul-21,-3,0,0,0,0,0,1,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,0.4054651081081644,4.46124894472219,-0.6931471805599453,-0.5123566385341444
boardgameio,2021/10/4,Aug-21,-2,0,0,18,5,0,3,0,0,2.917770732084279,2.4646737470290154,1.7047480922384253,5.212074430266154,-0.6931471805599453,-0.1801797030877188,1.252762968495368,8.005926262777075,-0.6931471805599453,-0.5123566385341444
boardgameio,2021/10/4,Sep-21,-1,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
boardgameio,2021/10/4,Oct-21,0,27,3,0,0,0,1,1,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,0.4054651081081644,4.46124894472219,1.252762968495368,1.9688234375859397
boardgameio,2021/10/4,Nov-21,1,0,1,0,0,0,1,1,1,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,0.4054651081081644,4.46124894472219,0.4054651081081644,0.8884556874344152
boardgameio,2021/10/4,Dec-21,2,0,0,0,0,0,0,1,2,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
boardgameio,2021/10/4,Jan-22,3,0,0,0,0,0,1,1,3,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,0.4054651081081644,4.46124894472219,-0.6931471805599453,-0.5123566385341444
boardgameio,2021/10/4,Feb-22,4,0,0,0,0,0,0,1,4,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
boardgameio,2021/10/4,Mar-22,5,0,0,0,0,0,1,1,5,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,0.4054651081081644,4.46124894472219,-0.6931471805599453,-0.5123566385341444
boardgameio,2021/10/4,Apr-22,6,0,0,0,0,0,0,1,6,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bokeh,2024/12/30,Jun-24,-6,0,0,0,0,1,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,0.4054651081081644,3.45829616735452,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bokeh,2024/12/30,Jul-24,-5,0,0,0,0,1,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,0.4054651081081644,3.45829616735452,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bokeh,2024/12/30,Aug-24,-4,0,0,0,0,3,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,1.252762968495368,6.264447938907763,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bokeh,2024/12/30,Sep-24,-3,0,0,0,0,1,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,0.4054651081081644,3.45829616735452,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
bokeh,2024/12/30,Oct-24,-2,0,0,0,0,2,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,0.916290731874155,5.150091102881272,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
