slug,first_time,cur_month,index,comments,amounts,commits_count,releases_count,pulls_count,discussions_count,Intervention,Time_after_intervention
writefreely,2024-10-21,2024-06,-4,0.0,0.0,0.0,0.0,0.0,0.0,0,0
writefreely,2024-10-21,2024-07,-3,0.0,0.0,0.0,0.0,1.0,1.0,0,0
writefreely,2024-10-21,2024-08,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0
writefreely,2024-10-21,2024-09,-1,0.0,0.0,0.0,0.0,1.0,0.0,0,0
writefreely,2024-10-21,2024-10,0,1.0,9.0,18.0,1.0,5.0,0.0,1,0
writefreely,2024-10-21,2024-11,1,6.0,7.0,0.0,0.0,3.0,1.0,1,1
writefreely,2024-10-21,2024-12,2,3.0,6.0,4.0,0.0,3.0,0.0,1,2
writefreely,2024-10-21,2025-01,3,0.0,8.0,8.0,0.0,1.0,1.0,1,3
writefreely,2024-10-21,2025-02,4,0.0,0.0,0.0,0.0,7.0,0.0,1,4
writefreely,2024-10-21,2025-03,5,0.0,0.0,0.0,0.0,1.0,0.0,1,5
writefreely,2024-10-21,2025-04,6,0.0,0.0,0.0,0.0,5.0,2.0,1,6
zigtools,2021-01-01,2020-07,-6,0.0,0.0,0.0,0.0,0.0,0.0,0,0
zigtools,2021-01-01,2020-08,-5,0.0,0.0,0.0,0.0,0.0,0.0,0,0
zigtools,2021-01-01,2020-09,-4,0.0,0.0,0.0,0.0,0.0,0.0,0,0
zigtools,2021-01-01,2020-10,-3,0.0,0.0,16.0,0.0,0.0,0.0,0,0
zigtools,2021-01-01,2020-11,-2,0.0,0.0,1.0,1.0,0.0,0.0,0,0
zigtools,2021-01-01,2020-12,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
zigtools,2021-01-01,2021-01,0,3.0,1.0,8.0,0.0,0.0,0.0,1,0
zigtools,2021-01-01,2021-02,1,0.0,0.0,6.0,0.0,0.0,1.0,1,1
zigtools,2021-01-01,2021-03,2,0.0,0.0,0.0,0.0,0.0,0.0,1,2
zigtools,2021-01-01,2021-04,3,0.0,0.0,0.0,0.0,0.0,0.0,1,3
zigtools,2021-01-01,2021-05,4,0.0,0.0,0.0,0.0,0.0,0.0,1,4
zigtools,2021-01-01,2021-06,5,0.0,0.0,0.0,0.0,0.0,0.0,1,5
zigtools,2021-01-01,2021-07,6,0.0,0.0,7.0,0.0,0.0,0.0,1,6
