slug,first_time,cur_month,index,comments,amounts
schuderer,2019-06-20,2019-12,6,1.0,1.0
mlpack,2014-12-29,2014-12,0,5.0,1.0
mlpack,2014-12-29,2015-01,1,0.0,0.0
mlpack,2014-12-29,2015-02,2,0.0,0.0
mlpack,2014-12-29,2015-03,3,0.0,0.0
mlpack,2014-12-29,2015-04,4,0.0,0.0
mlpack,2014-12-29,2015-05,5,0.0,0.0
mlpack,2014-12-29,2015-06,6,0.0,0.0
tooling,2013-12-28,2013-12,0,26.0,2.0
tooling,2013-12-28,2014-01,1,40.0,4.0
tooling,2013-12-28,2014-02,2,10.0,2.0
tooling,2013-12-28,2014-03,3,13.0,2.0
tooling,2013-12-28,2014-04,4,29.0,2.0
tooling,2013-12-28,2014-05,5,4.0,1.0
tooling,2013-12-28,2014-06,6,6.0,1.0
modularcode,2016-02-06,2016-02,0,0.0,1.0
modularcode,2016-02-06,2016-03,1,0.0,0.0
modularcode,2016-02-06,2016-04,2,0.0,0.0
modularcode,2016-02-06,2016-05,3,0.0,0.0
modularcode,2016-02-06,2016-06,4,0.0,0.0
modularcode,2016-02-06,2016-07,5,0.0,0.0
modularcode,2016-02-06,2016-08,6,0.0,0.0
ModuleArt,2019-09-19,2019-09,0,0.0,19.0
ModuleArt,2019-09-19,2019-10,1,0.0,2.0
ModuleArt,2019-09-19,2019-11,2,0.0,0.0
ModuleArt,2019-09-19,2019-12,3,5.0,1.0
ModuleArt,2019-09-19,2020-01,4,0.0,0.0
ModuleArt,2019-09-19,2020-02,5,10.0,1.0
ModuleArt,2019-09-19,2020-03,6,0.0,2.0
antonbabenko,2019-11-19,2019-11,0,1.0,2.0
antonbabenko,2019-11-19,2019-12,1,0.0,0.0
antonbabenko,2019-11-19,2020-01,2,0.0,0.0
antonbabenko,2019-11-19,2020-02,3,0.0,0.0
antonbabenko,2019-11-19,2020-03,4,19.0,4.0
antonbabenko,2019-11-19,2020-04,5,0.0,3.0
antonbabenko,2019-11-19,2020-05,6,0.0,1.0
moeoverflow,2017-05-16,2017-05,0,6.0,1.0
moeoverflow,2017-05-16,2017-06,1,0.0,0.0
moeoverflow,2017-05-16,2017-07,2,6.0,1.0
moeoverflow,2017-05-16,2017-08,3,0.0,0.0
moeoverflow,2017-05-16,2017-09,4,0.0,0.0
moeoverflow,2017-05-16,2017-10,5,0.0,0.0
moeoverflow,2017-05-16,2017-11,6,0.0,0.0
momentum-mod,2018-12-09,2018-12,0,0.0,1.0
momentum-mod,2018-12-09,2019-01,1,0.0,0.0
momentum-mod,2018-12-09,2019-02,2,0.0,0.0
momentum-mod,2018-12-09,2019-03,3,0.0,0.0
momentum-mod,2018-12-09,2019-04,4,0.0,0.0
momentum-mod,2018-12-09,2019-05,5,0.0,0.0
momentum-mod,2018-12-09,2019-06,6,0.0,1.0
typegoose,2020-08-29,2020-08,0,23.0,1.0
typegoose,2020-08-29,2020-09,1,0.0,0.0
typegoose,2020-08-29,2020-10,2,0.0,0.0
typegoose,2020-08-29,2020-11,3,0.0,0.0
typegoose,2020-08-29,2020-12,4,0.0,0.0
typegoose,2020-08-29,2021-01,5,0.0,0.0
typegoose,2020-08-29,2021-02,6,6.0,1.0
remorses,2020-04-16,2020-04,0,0.0,1.0
remorses,2020-04-16,2020-05,1,8.0,2.0
remorses,2020-04-16,2020-06,2,1.0,1.0
remorses,2020-04-16,2020-07,3,0.0,0.0
remorses,2020-04-16,2020-08,4,0.0,0.0
remorses,2020-04-16,2020-09,5,0.0,1.0
remorses,2020-04-16,2020-10,6,0.0,0.0
alanmcgovern,2021-12-09,2021-12,0,4.0,1.0
alanmcgovern,2021-12-09,2022-01,1,0.0,0.0
alanmcgovern,2021-12-09,2022-02,2,0.0,0.0
alanmcgovern,2021-12-09,2022-03,3,0.0,0.0
alanmcgovern,2021-12-09,2022-04,4,0.0,0.0
alanmcgovern,2021-12-09,2022-05,5,0.0,0.0
alanmcgovern,2021-12-09,2022-06,6,0.0,0.0
morevnaproject-org,2016-01-30,2016-01,0,1.0,3.0
morevnaproject-org,2016-01-30,2016-02,1,1.0,2.0
morevnaproject-org,2016-01-30,2016-03,2,1.0,1.0
morevnaproject-org,2016-01-30,2016-04,3,25.0,3.0
morevnaproject-org,2016-01-30,2016-05,4,2.0,2.0
morevnaproject-org,2016-01-30,2016-06,5,0.0,0.0
morevnaproject-org,2016-01-30,2016-07,6,0.0,1.0
daybrush,2024-04-12,2024-04,0,2.0,3.0
daybrush,2024-04-12,2024-05,1,5.0,2.0
daybrush,2024-04-12,2024-06,2,1.0,9.0
daybrush,2024-04-12,2024-07,3,0.0,3.0
daybrush,2024-04-12,2024-08,4,7.0,5.0
daybrush,2024-04-12,2024-09,5,0.0,1.0
daybrush,2024-04-12,2024-10,6,0.0,2.0
mue,2022-11-16,2022-11,0,1.0,1.0
mue,2022-11-16,2022-12,1,0.0,0.0
mue,2022-11-16,2023-01,2,1.0,1.0
mue,2022-11-16,2023-02,3,0.0,0.0
mue,2022-11-16,2023-03,4,0.0,1.0
mue,2022-11-16,2023-04,5,0.0,0.0
mue,2022-11-16,2023-05,6,1.0,1.0
staniel359,2024-01-31,2024-01,0,2.0,1.0
staniel359,2024-01-31,2024-02,1,3.0,2.0
staniel359,2024-01-31,2024-03,2,0.0,0.0
staniel359,2024-01-31,2024-04,3,27.0,3.0
staniel359,2024-01-31,2024-05,4,5.0,1.0
staniel359,2024-01-31,2024-06,5,0.0,0.0
staniel359,2024-01-31,2024-07,6,2.0,2.0
multitheftauto,2016-09-21,2016-09,0,2.0,1.0
multitheftauto,2016-09-21,2016-10,1,0.0,0.0
multitheftauto,2016-09-21,2016-11,2,0.0,0.0
multitheftauto,2016-09-21,2016-12,3,0.0,0.0
multitheftauto,2016-09-21,2017-01,4,0.0,0.0
multitheftauto,2016-09-21,2017-02,5,0.0,0.0
multitheftauto,2016-09-21,2017-03,6,0.0,0.0
mun-lang,2020-06-10,2020-06,0,9.0,6.0
mun-lang,2020-06-10,2020-07,1,0.0,0.0
mun-lang,2020-06-10,2020-08,2,0.0,0.0
mun-lang,2020-06-10,2020-09,3,0.0,1.0
mun-lang,2020-06-10,2020-10,4,0.0,0.0
mun-lang,2020-06-10,2020-11,5,3.0,1.0
mun-lang,2020-06-10,2020-12,6,0.0,0.0
MurmurationsNetwork,2019-08-07,2019-08,0,0.0,2.0
MurmurationsNetwork,2019-08-07,2019-09,1,0.0,0.0
MurmurationsNetwork,2019-08-07,2019-10,2,0.0,0.0
MurmurationsNetwork,2019-08-07,2019-11,3,0.0,0.0
MurmurationsNetwork,2019-08-07,2019-12,4,0.0,0.0
MurmurationsNetwork,2019-08-07,2020-01,5,0.0,0.0
MurmurationsNetwork,2019-08-07,2020-02,6,0.0,0.0
mwmbl,2022-01-08,2022-01,0,0.0,2.0
mwmbl,2022-01-08,2022-02,1,0.0,0.0
mwmbl,2022-01-08,2022-03,2,8.0,1.0
mwmbl,2022-01-08,2022-04,3,0.0,0.0
mwmbl,2022-01-08,2022-05,4,0.0,0.0
mwmbl,2022-01-08,2022-06,5,0.0,0.0
mwmbl,2022-01-08,2022-07,6,10.0,4.0
mybb,2015-02-14,2015-02,0,10.0,1.0
mybb,2015-02-14,2015-03,1,0.0,0.0
mybb,2015-02-14,2015-04,2,3.0,4.0
mybb,2015-02-14,2015-05,3,1.0,5.0
mybb,2015-02-14,2015-06,4,14.0,3.0
mybb,2015-02-14,2015-07,5,0.0,1.0
mybb,2015-02-14,2015-08,6,0.0,0.0
mypaint,2014-08-12,2014-08,0,3.0,2.0
mypaint,2014-08-12,2014-09,1,0.0,0.0
mypaint,2014-08-12,2014-10,2,0.0,0.0
mypaint,2014-08-12,2014-11,3,0.0,0.0
mypaint,2014-08-12,2014-12,4,0.0,0.0
mypaint,2014-08-12,2015-01,5,0.0,0.0
mypaint,2014-08-12,2015-02,6,0.0,0.0
ivaylokenov,2019-12-02,2019-12,0,0.0,5.0
ivaylokenov,2019-12-02,2020-01,1,1.0,1.0
ivaylokenov,2019-12-02,2020-02,2,0.0,0.0
ivaylokenov,2019-12-02,2020-03,3,0.0,0.0
ivaylokenov,2019-12-02,2020-04,4,0.0,0.0
ivaylokenov,2019-12-02,2020-05,5,0.0,1.0
ivaylokenov,2019-12-02,2020-06,6,0.0,1.0
NamelessMC,2016-06-24,2016-06,0,1.0,1.0
NamelessMC,2016-06-24,2016-07,1,0.0,0.0
NamelessMC,2016-06-24,2016-08,2,0.0,0.0
NamelessMC,2016-06-24,2016-09,3,0.0,0.0
NamelessMC,2016-06-24,2016-10,4,2.0,1.0
NamelessMC,2016-06-24,2016-11,5,0.0,0.0
NamelessMC,2016-06-24,2016-12,6,0.0,0.0
necordjs,2024-09-24,2024-09,0,0.0,1.0
necordjs,2024-09-24,2024-10,1,0.0,1.0
necordjs,2024-09-24,2024-11,2,0.0,0.0
necordjs,2024-09-24,2024-12,3,0.0,0.0
necordjs,2024-09-24,2025-01,4,0.0,0.0
necordjs,2024-09-24,2025-02,5,0.0,0.0
necordjs,2024-09-24,2025-03,6,0.0,0.0
nestdotland,2020-06-25,2020-06,0,8.0,1.0
nestdotland,2020-06-25,2020-07,1,24.0,8.0
nestdotland,2020-06-25,2020-08,2,8.0,8.0
nestdotland,2020-06-25,2020-09,3,17.0,6.0
nestdotland,2020-06-25,2020-10,4,25.0,18.0
nestdotland,2020-06-25,2020-11,5,12.0,8.0
nestdotland,2020-06-25,2020-12,6,1.0,2.0
netbootxyz,2024-01-31,2024-01,0,2.0,1.0
netbootxyz,2024-01-31,2024-02,1,4.0,1.0
netbootxyz,2024-01-31,2024-03,2,3.0,4.0
netbootxyz,2024-01-31,2024-04,3,1.0,1.0
netbootxyz,2024-01-31,2024-05,4,1.0,1.0
netbootxyz,2024-01-31,2024-06,5,3.0,4.0
netbootxyz,2024-01-31,2024-07,6,4.0,3.0
nwtime,2024-09-25,2024-09,0,0.0,1.0
nwtime,2024-09-25,2024-10,1,0.0,0.0
nwtime,2024-09-25,2024-11,2,0.0,0.0
nwtime,2024-09-25,2024-12,3,0.0,0.0
nwtime,2024-09-25,2025-01,4,0.0,0.0
nwtime,2024-09-25,2025-02,5,0.0,0.0
nwtime,2024-09-25,2025-03,6,0.0,0.0
networkx,2015-06-30,2015-06,0,2.0,1.0
networkx,2015-06-30,2015-07,1,12.0,2.0
networkx,2015-06-30,2015-08,2,2.0,1.0
networkx,2015-06-30,2015-09,3,0.0,0.0
networkx,2015-06-30,2015-10,4,0.0,0.0
networkx,2015-06-30,2015-11,5,0.0,0.0
networkx,2015-06-30,2015-12,6,0.0,0.0
inlife,2024-11-26,2024-11,0,3.0,2.0
inlife,2024-11-26,2024-12,1,0.0,1.0
inlife,2024-11-26,2025-01,2,0.0,3.0
inlife,2024-11-26,2025-02,3,0.0,0.0
inlife,2024-11-26,2025-03,4,0.0,0.0
inlife,2024-11-26,2025-04,5,0.0,0.0
inlife,2024-11-26,2025-05,6,0.0,0.0
ng-alain,2019-03-12,2019-03,0,3.0,2.0
ng-alain,2019-03-12,2019-04,1,0.0,0.0
ng-alain,2019-03-12,2019-05,2,0.0,0.0
ng-alain,2019-03-12,2019-06,3,0.0,1.0
ng-alain,2019-03-12,2019-07,4,2.0,1.0
ng-alain,2019-03-12,2019-08,5,1.0,1.0
ng-alain,2019-03-12,2019-09,6,0.0,0.0
ng-matero,2020-03-14,2020-03,0,2.0,1.0
ng-matero,2020-03-14,2020-04,1,0.0,0.0
ng-matero,2020-03-14,2020-05,2,3.0,1.0
ng-matero,2020-03-14,2020-06,3,0.0,0.0
ng-matero,2020-03-14,2020-07,4,0.0,0.0
ng-matero,2020-03-14,2020-08,5,0.0,0.0
ng-matero,2020-03-14,2020-09,6,0.0,0.0
ng-web-apis,2020-07-13,2020-07,0,0.0,1.0
ng-web-apis,2020-07-13,2020-08,1,0.0,0.0
ng-web-apis,2020-07-13,2020-09,2,0.0,0.0
ng-web-apis,2020-07-13,2020-10,3,0.0,0.0
ng-web-apis,2020-07-13,2020-11,4,0.0,0.0
ng-web-apis,2020-07-13,2020-12,5,0.0,0.0
ng-web-apis,2020-07-13,2021-01,6,0.0,0.0
ngneat,2020-03-19,2020-03,0,8.0,1.0
ngneat,2020-03-19,2020-04,1,15.0,1.0
ngneat,2020-03-19,2020-05,2,3.0,1.0
ngneat,2020-03-19,2020-06,3,0.0,0.0
ngneat,2020-03-19,2020-07,4,5.0,2.0
ngneat,2020-03-19,2020-08,5,0.0,0.0
ngneat,2020-03-19,2020-09,6,0.0,0.0
valor-software,2024-03-22,2024-03,0,5.0,2.0
valor-software,2024-03-22,2024-04,1,0.0,3.0
valor-software,2024-03-22,2024-05,2,0.0,0.0
valor-software,2024-03-22,2024-06,3,2.0,1.0
valor-software,2024-03-22,2024-07,4,2.0,5.0
valor-software,2024-03-22,2024-08,5,1.0,2.0
valor-software,2024-03-22,2024-09,6,7.0,3.0
MurhafSousli,2024-09-13,2024-09,0,13.0,2.0
MurhafSousli,2024-09-13,2024-10,1,0.0,0.0
MurhafSousli,2024-09-13,2024-11,2,0.0,1.0
MurhafSousli,2024-09-13,2024-12,3,2.0,1.0
MurhafSousli,2024-09-13,2025-01,4,1.0,1.0
MurhafSousli,2024-09-13,2025-02,5,0.0,0.0
MurhafSousli,2024-09-13,2025-03,6,0.0,0.0
ngxs,2018-09-05,2018-09,0,2.0,1.0
ngxs,2018-09-05,2018-10,1,0.0,0.0
ngxs,2018-09-05,2018-11,2,7.0,1.0
ngxs,2018-09-05,2018-12,3,0.0,0.0
ngxs,2018-09-05,2019-01,4,0.0,0.0
ngxs,2018-09-05,2019-02,5,0.0,0.0
ngxs,2018-09-05,2019-03,6,9.0,1.0
nightwatchjs,2017-04-12,2017-04,0,0.0,1.0
nightwatchjs,2017-04-12,2017-05,1,0.0,0.0
nightwatchjs,2017-04-12,2017-06,2,0.0,0.0
nightwatchjs,2017-04-12,2017-07,3,0.0,0.0
nightwatchjs,2017-04-12,2017-08,4,0.0,0.0
nightwatchjs,2017-04-12,2017-09,5,0.0,0.0
nightwatchjs,2017-04-12,2017-10,6,0.0,0.0
dizitart,2022-12-13,2022-12,0,0.0,1.0
dizitart,2022-12-13,2023-01,1,0.0,1.0
dizitart,2022-12-13,2023-02,2,0.0,4.0
dizitart,2022-12-13,2023-03,3,0.0,1.0
dizitart,2022-12-13,2023-04,4,0.0,0.0
dizitart,2022-12-13,2023-05,5,0.0,0.0
dizitart,2022-12-13,2023-06,6,0.0,0.0
Nitrux,2016-09-17,2016-09,0,2.0,1.0
Nitrux,2016-09-17,2016-10,1,0.0,0.0
Nitrux,2016-09-17,2016-11,2,0.0,0.0
Nitrux,2016-09-17,2016-12,3,0.0,0.0
Nitrux,2016-09-17,2017-01,4,0.0,1.0
Nitrux,2016-09-17,2017-02,5,0.0,0.0
Nitrux,2016-09-17,2017-03,6,0.0,0.0
radogado,2014-09-12,2014-09,0,0.0,1.0
radogado,2014-09-12,2014-10,1,0.0,0.0
radogado,2014-09-12,2014-11,2,0.0,0.0
radogado,2014-09-12,2014-12,3,0.0,0.0
radogado,2014-09-12,2015-01,4,0.0,0.0
radogado,2014-09-12,2015-02,5,0.0,0.0
radogado,2014-09-12,2015-03,6,0.0,0.0
nlpodyssey,2020-06-16,2020-06,0,2.0,1.0
nlpodyssey,2020-06-16,2020-07,1,0.0,0.0
nlpodyssey,2020-06-16,2020-08,2,0.0,0.0
nlpodyssey,2020-06-16,2020-09,3,0.0,0.0
nlpodyssey,2020-06-16,2020-10,4,0.0,0.0
nlpodyssey,2020-06-16,2020-11,5,0.0,0.0
nlpodyssey,2020-06-16,2020-12,6,1.0,1.0
noble,2014-07-07,2014-07,0,1.0,1.0
noble,2014-07-07,2014-08,1,0.0,0.0
noble,2014-07-07,2014-09,2,0.0,0.0
noble,2014-07-07,2014-10,3,0.0,0.0
noble,2014-07-07,2014-11,4,0.0,0.0
noble,2014-07-07,2014-12,5,0.0,0.0
noble,2014-07-07,2015-01,6,0.0,0.0
noblox,2022-03-12,2022-03,0,17.0,1.0
noblox,2022-03-12,2022-04,1,0.0,0.0
noblox,2022-03-12,2022-05,2,0.0,0.0
noblox,2022-03-12,2022-06,3,0.0,0.0
noblox,2022-03-12,2022-07,4,0.0,0.0
noblox,2022-03-12,2022-08,5,0.0,0.0
noblox,2022-03-12,2022-09,6,0.0,0.0
ranisalt,2024-11-19,2024-11,0,0.0,1.0
ranisalt,2024-11-19,2024-12,1,0.0,5.0
ranisalt,2024-11-19,2025-01,2,0.0,1.0
ranisalt,2024-11-19,2025-02,3,0.0,0.0
ranisalt,2024-11-19,2025-03,4,0.0,0.0
ranisalt,2024-11-19,2025-04,5,0.0,0.0
ranisalt,2024-11-19,2025-05,6,0.0,0.0
murat-dogan,2023-12-18,2023-12,0,1.0,1.0
murat-dogan,2023-12-18,2024-01,1,0.0,0.0
murat-dogan,2023-12-18,2024-02,2,0.0,0.0
murat-dogan,2023-12-18,2024-03,3,0.0,0.0
murat-dogan,2023-12-18,2024-04,4,0.0,0.0
murat-dogan,2023-12-18,2024-05,5,0.0,0.0
murat-dogan,2023-12-18,2024-06,6,14.0,1.0
db-migrate,2015-11-07,2015-11,0,1.0,1.0
db-migrate,2015-11-07,2015-12,1,4.0,1.0
db-migrate,2015-11-07,2016-01,2,17.0,7.0
db-migrate,2015-11-07,2016-02,3,0.0,1.0
db-migrate,2015-11-07,2016-03,4,0.0,2.0
db-migrate,2015-11-07,2016-04,5,0.0,0.0
db-migrate,2015-11-07,2016-05,6,0.0,0.0
node-opcua,2022-03-16,2022-03,0,0.0,1.0
node-opcua,2022-03-16,2022-04,1,0.0,0.0
node-opcua,2022-03-16,2022-05,2,3.0,1.0
node-opcua,2022-03-16,2022-06,3,0.0,0.0
node-opcua,2022-03-16,2022-07,4,4.0,1.0
node-opcua,2022-03-16,2022-08,5,0.0,0.0
node-opcua,2022-03-16,2022-09,6,0.0,0.0
nodevault,2018-04-21,2018-04,0,20.0,1.0
nodevault,2018-04-21,2018-05,1,0.0,0.0
nodevault,2018-04-21,2018-06,2,0.0,0.0
nodevault,2018-04-21,2018-07,3,0.0,0.0
nodevault,2018-04-21,2018-08,4,0.0,0.0
nodevault,2018-04-21,2018-09,5,0.0,0.0
nodevault,2018-04-21,2018-10,6,0.0,0.0
thom4parisot,2019-08-18,2019-08,0,1.0,1.0
thom4parisot,2019-08-18,2019-09,1,0.0,1.0
thom4parisot,2019-08-18,2019-10,2,5.0,5.0
thom4parisot,2019-08-18,2019-11,3,0.0,7.0
thom4parisot,2019-08-18,2019-12,4,0.0,2.0
thom4parisot,2019-08-18,2020-01,5,0.0,1.0
thom4parisot,2019-08-18,2020-02,6,1.0,4.0
nodeca,2011-12-02,2011-12,0,1.0,1.0
nodeca,2011-12-02,2012-01,1,0.0,0.0
nodeca,2011-12-02,2012-02,2,0.0,0.0
nodeca,2011-12-02,2012-03,3,0.0,0.0
nodeca,2011-12-02,2012-04,4,0.0,0.0
nodeca,2011-12-02,2012-05,5,0.0,0.0
nodeca,2011-12-02,2012-06,6,10.0,1.0
yanyiwu,2023-06-01,2023-06,0,0.0,1.0
yanyiwu,2023-06-01,2023-07,1,0.0,0.0
yanyiwu,2023-06-01,2023-08,2,0.0,0.0
yanyiwu,2023-06-01,2023-09,3,0.0,0.0
yanyiwu,2023-06-01,2023-10,4,0.0,0.0
yanyiwu,2023-06-01,2023-11,5,0.0,0.0
yanyiwu,2023-06-01,2023-12,6,0.0,0.0
trynoice,2023-01-12,2023-01,0,0.0,1.0
trynoice,2023-01-12,2023-02,1,0.0,0.0
trynoice,2023-01-12,2023-03,2,0.0,0.0
trynoice,2023-01-12,2023-04,3,4.0,1.0
trynoice,2023-01-12,2023-05,4,0.0,0.0
trynoice,2023-01-12,2023-06,5,0.0,0.0
trynoice,2023-01-12,2023-07,6,0.0,0.0
worldpeacenow,2021-07-13,2021-07,0,1.0,2.0
worldpeacenow,2021-07-13,2021-08,1,0.0,0.0
worldpeacenow,2021-07-13,2021-09,2,0.0,0.0
worldpeacenow,2021-07-13,2021-10,3,0.0,0.0
worldpeacenow,2021-07-13,2021-11,4,0.0,0.0
worldpeacenow,2021-07-13,2021-12,5,0.0,0.0
worldpeacenow,2021-07-13,2022-01,6,0.0,0.0
streetwriters,2025-01-25,2025-01,0,13.0,30.0
streetwriters,2025-01-25,2025-02,1,0.0,0.0
streetwriters,2025-01-25,2025-03,2,0.0,0.0
streetwriters,2025-01-25,2025-04,3,0.0,0.0
streetwriters,2025-01-25,2025-05,4,0.0,0.0
streetwriters,2025-01-25,2025-06,5,0.0,0.0
streetwriters,2025-01-25,2025-07,6,0.0,0.0
novacodecollective,2020-03-07,2020-03,0,0.0,1.0
novacodecollective,2020-03-07,2020-04,1,0.0,0.0
novacodecollective,2020-03-07,2020-05,2,0.0,0.0
novacodecollective,2020-03-07,2020-06,3,0.0,0.0
novacodecollective,2020-03-07,2020-07,4,0.0,0.0
novacodecollective,2020-03-07,2020-08,5,0.0,0.0
novacodecollective,2020-03-07,2020-09,6,0.0,0.0
nova-video-player,2019-12-16,2019-12,0,0.0,1.0
nova-video-player,2019-12-16,2020-01,1,0.0,0.0
nova-video-player,2019-12-16,2020-02,2,0.0,0.0
nova-video-player,2019-12-16,2020-03,3,0.0,0.0
nova-video-player,2019-12-16,2020-04,4,0.0,0.0
nova-video-player,2019-12-16,2020-05,5,0.0,0.0
nova-video-player,2019-12-16,2020-06,6,0.0,0.0
voidcosmos,2019-08-21,2019-08,0,3.0,1.0
voidcosmos,2019-08-21,2019-09,1,0.0,0.0
voidcosmos,2019-08-21,2019-10,2,3.0,1.0
voidcosmos,2019-08-21,2019-11,3,0.0,0.0
voidcosmos,2019-08-21,2019-12,4,5.0,1.0
voidcosmos,2019-08-21,2020-01,5,0.0,0.0
voidcosmos,2019-08-21,2020-02,6,3.0,1.0
npms-io,2016-06-12,2016-06,0,43.0,5.0
npms-io,2016-06-12,2016-07,1,2.0,1.0
npms-io,2016-06-12,2016-08,2,2.0,1.0
npms-io,2016-06-12,2016-09,3,19.0,4.0
npms-io,2016-06-12,2016-10,4,0.0,0.0
npms-io,2016-06-12,2016-11,5,0.0,0.0
npms-io,2016-06-12,2016-12,6,6.0,4.0
nrepl,2013-01-28,2013-01,0,7.0,1.0
nrepl,2013-01-28,2013-02,1,0.0,0.0
nrepl,2013-01-28,2013-03,2,1.0,1.0
nrepl,2013-01-28,2013-04,3,0.0,0.0
nrepl,2013-01-28,2013-05,4,0.0,0.0
nrepl,2013-01-28,2013-06,5,0.0,0.0
nrepl,2013-01-28,2013-07,6,0.0,0.0
NServiceBusExtensions,2023-11-20,2023-11,0,3.0,3.0
NServiceBusExtensions,2023-11-20,2023-12,1,0.0,0.0
NServiceBusExtensions,2023-11-20,2024-01,2,0.0,0.0
NServiceBusExtensions,2023-11-20,2024-02,3,0.0,0.0
NServiceBusExtensions,2023-11-20,2024-03,4,0.0,0.0
NServiceBusExtensions,2023-11-20,2024-04,5,0.0,1.0
NServiceBusExtensions,2023-11-20,2024-05,6,0.0,0.0
nsfw-filter,2021-01-07,2021-01,0,2.0,1.0
nsfw-filter,2021-01-07,2021-02,1,0.0,0.0
nsfw-filter,2021-01-07,2021-03,2,0.0,0.0
nsfw-filter,2021-01-07,2021-04,3,0.0,0.0
nsfw-filter,2021-01-07,2021-05,4,0.0,2.0
nsfw-filter,2021-01-07,2021-06,5,0.0,0.0
nsfw-filter,2021-01-07,2021-07,6,0.0,0.0
RicoSuter,2024-11-26,2024-11,0,5.0,3.0
RicoSuter,2024-11-26,2024-12,1,2.0,12.0
RicoSuter,2024-11-26,2025-01,2,3.0,15.0
RicoSuter,2024-11-26,2025-02,3,0.0,0.0
RicoSuter,2024-11-26,2025-03,4,0.0,0.0
RicoSuter,2024-11-26,2025-04,5,0.0,0.0
RicoSuter,2024-11-26,2025-05,6,0.0,0.0
nuke-build,2023-12-19,2023-12,0,0.0,2.0
nuke-build,2023-12-19,2024-01,1,0.0,2.0
nuke-build,2023-12-19,2024-02,2,0.0,0.0
nuke-build,2023-12-19,2024-03,3,6.0,2.0
nuke-build,2023-12-19,2024-04,4,1.0,1.0
nuke-build,2023-12-19,2024-05,5,2.0,1.0
nuke-build,2023-12-19,2024-06,6,0.0,2.0
numpy,2025-01-11,2025-01,0,92.0,30.0
numpy,2025-01-11,2025-02,1,0.0,0.0
numpy,2025-01-11,2025-03,2,0.0,0.0
numpy,2025-01-11,2025-04,3,0.0,0.0
numpy,2025-01-11,2025-05,4,0.0,0.0
numpy,2025-01-11,2025-06,5,0.0,0.0
numpy,2025-01-11,2025-07,6,0.0,0.0
nusmodifications,2025-01-03,2025-01,0,21.0,30.0
nusmodifications,2025-01-03,2025-02,1,0.0,0.0
nusmodifications,2025-01-03,2025-03,2,0.0,0.0
nusmodifications,2025-01-03,2025-04,3,0.0,0.0
nusmodifications,2025-01-03,2025-05,4,0.0,0.0
nusmodifications,2025-01-03,2025-06,5,0.0,0.0
nusmodifications,2025-01-03,2025-07,6,0.0,0.0
nvim-treesitter,2020-02-23,2020-02,0,0.0,1.0
nvim-treesitter,2020-02-23,2020-03,1,0.0,0.0
nvim-treesitter,2020-02-23,2020-04,2,0.0,0.0
nvim-treesitter,2020-02-23,2020-05,3,9.0,1.0
nvim-treesitter,2020-02-23,2020-06,4,0.0,0.0
nvim-treesitter,2020-02-23,2020-07,5,10.0,1.0
nvim-treesitter,2020-02-23,2020-08,6,7.0,1.0
oapi-codegen,2023-08-28,2023-08,0,0.0,5.0
oapi-codegen,2023-08-28,2023-09,1,2.0,5.0
oapi-codegen,2023-08-28,2023-10,2,0.0,2.0
oapi-codegen,2023-08-28,2023-11,3,0.0,2.0
oapi-codegen,2023-08-28,2023-12,4,2.0,3.0
oapi-codegen,2023-08-28,2024-01,5,7.0,7.0
oapi-codegen,2023-08-28,2024-02,6,12.0,9.0
oatpp,2019-10-18,2019-10,0,0.0,1.0
oatpp,2019-10-18,2019-11,1,0.0,0.0
oatpp,2019-10-18,2019-12,2,1.0,1.0
oatpp,2019-10-18,2020-01,3,0.0,0.0
oatpp,2019-10-18,2020-02,4,0.0,0.0
oatpp,2019-10-18,2020-03,5,0.0,0.0
oatpp,2019-10-18,2020-04,6,0.0,1.0
ocrmypdf,2024-04-25,2024-04,0,0.0,1.0
ocrmypdf,2024-04-25,2024-05,1,8.0,3.0
ocrmypdf,2024-04-25,2024-06,2,4.0,2.0
ocrmypdf,2024-04-25,2024-07,3,3.0,1.0
ocrmypdf,2024-04-25,2024-08,4,22.0,4.0
ocrmypdf,2024-04-25,2024-09,5,3.0,2.0
ocrmypdf,2024-04-25,2024-10,6,7.0,2.0
octobercms,2024-06-23,2024-06,0,3.0,1.0
octobercms,2024-06-23,2024-07,1,0.0,0.0
octobercms,2024-06-23,2024-08,2,0.0,0.0
octobercms,2024-06-23,2024-09,3,0.0,0.0
octobercms,2024-06-23,2024-10,4,0.0,0.0
octobercms,2024-06-23,2024-11,5,0.0,0.0
octobercms,2024-06-23,2024-12,6,0.0,1.0
OctoLinker,2016-02-18,2016-02,0,5.0,1.0
OctoLinker,2016-02-18,2016-03,1,0.0,0.0
OctoLinker,2016-02-18,2016-04,2,0.0,0.0
OctoLinker,2016-02-18,2016-05,3,0.0,0.0
OctoLinker,2016-02-18,2016-06,4,0.0,0.0
OctoLinker,2016-02-18,2016-07,5,0.0,0.0
OctoLinker,2016-02-18,2016-08,6,0.0,1.0
oddbird,2012-12-11,2012-12,0,11.0,1.0
oddbird,2012-12-11,2013-01,1,0.0,0.0
oddbird,2012-12-11,2013-02,2,0.0,0.0
oddbird,2012-12-11,2013-03,3,0.0,0.0
oddbird,2012-12-11,2013-04,4,0.0,0.0
