slug,first_time,cur_month,index,comments,amounts
DiscordAnalytics,,NaT,5,0.0,0.0
DiscordAnalytics,2024-01-17,2024-07,6,1.0,11.0
discoveryjs,2018-12-19,2018-12,0,3.0,1.0
discoveryjs,2018-12-19,2019-01,1,0.0,1.0
discoveryjs,,NaT,2,0.0,0.0
discoveryjs,,NaT,3,0.0,0.0
discoveryjs,,NaT,4,0.0,0.0
discoveryjs,,NaT,5,0.0,0.0
discoveryjs,,NaT,6,0.0,0.0
DiskFrame,2020-09-17,2020-09,0,8.0,2.0
DiskFrame,2020-09-17,2020-10,1,7.0,2.0
DiskFrame,,NaT,2,0.0,0.0
DiskFrame,2020-09-17,2020-12,3,10.0,2.0
DiskFrame,2020-09-17,2021-01,4,3.0,3.0
DiskFrame,,NaT,5,0.0,0.0
DiskFrame,2020-09-17,2021-03,6,4.0,1.0
disorientations,2020-09-12,2020-09,0,0.0,2.0
disorientations,,NaT,1,0.0,0.0
disorientations,,NaT,2,0.0,0.0
disorientations,2020-09-12,2020-12,3,0.0,3.0
disorientations,,NaT,4,0.0,0.0
disorientations,,NaT,5,0.0,0.0
disorientations,2020-09-12,2021-03,6,0.0,4.0
DefectDojo,2018-07-10,2018-07,0,6.0,2.0
DefectDojo,,NaT,1,0.0,0.0
DefectDojo,,NaT,2,0.0,0.0
DefectDojo,2018-07-10,2018-10,3,18.0,2.0
DefectDojo,2018-07-10,2018-11,4,0.0,1.0
DefectDojo,,NaT,5,0.0,0.0
DefectDojo,,NaT,6,0.0,0.0
django-import-export,2016-05-02,2016-05,0,33.0,1.0
django-import-export,,NaT,1,0.0,0.0
django-import-export,,NaT,2,0.0,0.0
django-import-export,,NaT,3,0.0,0.0
django-import-export,,NaT,4,0.0,0.0
django-import-export,,NaT,5,0.0,0.0
django-import-export,,NaT,6,0.0,0.0
javrasya,2020-05-20,2020-05,0,6.0,3.0
javrasya,,NaT,1,0.0,0.0
javrasya,,NaT,2,0.0,0.0
javrasya,2020-05-20,2020-08,3,0.0,1.0
javrasya,2020-05-20,2020-09,4,2.0,1.0
javrasya,,NaT,5,0.0,0.0
javrasya,,NaT,6,0.0,0.0
django-extensions,2024-05-13,2024-05,0,0.0,3.0
django-extensions,2024-05-13,2024-06,1,3.0,1.0
django-extensions,2024-05-13,2024-07,2,0.0,3.0
django-extensions,2024-05-13,2024-08,3,0.0,1.0
django-extensions,2024-05-13,2024-09,4,1.0,4.0
django-extensions,2024-05-13,2024-10,5,0.0,1.0
django-extensions,2024-05-13,2024-11,6,4.0,6.0
devops-kung-fu,2021-02-15,2021-02,0,0.0,2.0
devops-kung-fu,,NaT,1,0.0,0.0
devops-kung-fu,,NaT,2,0.0,0.0
devops-kung-fu,,NaT,3,0.0,0.0
devops-kung-fu,,NaT,4,0.0,0.0
devops-kung-fu,,NaT,5,0.0,0.0
devops-kung-fu,,NaT,6,0.0,0.0
ai-techsystems,2019-09-11,2019-09,0,0.0,5.0
ai-techsystems,2019-09-11,2019-10,1,0.0,4.0
ai-techsystems,2019-09-11,2019-11,2,0.0,3.0
ai-techsystems,2019-09-11,2019-12,3,0.0,2.0
ai-techsystems,,NaT,4,0.0,0.0
ai-techsystems,,NaT,5,0.0,0.0
ai-techsystems,,NaT,6,0.0,0.0
goodwithtech,2020-07-13,2020-07,0,0.0,1.0
goodwithtech,,NaT,1,0.0,0.0
goodwithtech,,NaT,2,0.0,0.0
goodwithtech,,NaT,3,0.0,0.0
goodwithtech,,NaT,4,0.0,0.0
goodwithtech,,NaT,5,0.0,0.0
goodwithtech,2020-07-13,2021-01,6,0.0,1.0
docksal,2017-08-12,2017-08,0,0.0,4.0
docksal,,NaT,1,0.0,0.0
docksal,,NaT,2,0.0,0.0
docksal,,NaT,3,0.0,0.0
docksal,,NaT,4,0.0,0.0
docksal,2017-08-12,2018-01,5,1.0,2.0
docksal,,NaT,6,0.0,0.0
docToolchain,2018-09-23,2018-09,0,0.0,2.0
docToolchain,,NaT,1,0.0,0.0
docToolchain,,NaT,2,0.0,0.0
docToolchain,,NaT,3,0.0,0.0
docToolchain,,NaT,4,0.0,0.0
docToolchain,,NaT,5,0.0,0.0
docToolchain,2018-09-23,2019-03,6,0.0,1.0
thuliteio,2021-09-06,2021-09,0,0.0,1.0
thuliteio,2021-09-06,2021-10,1,1.0,3.0
thuliteio,2021-09-06,2021-11,2,5.0,1.0
thuliteio,,NaT,3,0.0,0.0
thuliteio,,NaT,4,0.0,0.0
thuliteio,,NaT,5,0.0,0.0
thuliteio,,NaT,6,0.0,0.0
Dolibarr,2016-09-22,2016-09,0,0.0,1.0
Dolibarr,,NaT,1,0.0,0.0
Dolibarr,,NaT,2,0.0,0.0
Dolibarr,,NaT,3,0.0,0.0
Dolibarr,,NaT,4,0.0,0.0
Dolibarr,,NaT,5,0.0,0.0
Dolibarr,,NaT,6,0.0,0.0
dolphin-emu,2013-08-16,2013-08,0,4.0,1.0
dolphin-emu,,NaT,1,0.0,0.0
dolphin-emu,2013-08-16,2013-10,2,2.0,1.0
dolphin-emu,,NaT,3,0.0,0.0
dolphin-emu,,NaT,4,0.0,0.0
dolphin-emu,,NaT,5,0.0,0.0
dolphin-emu,,NaT,6,0.0,0.0
codeuino,2020-09-29,2020-09,0,22.0,7.0
codeuino,2020-09-29,2020-10,1,8.0,5.0
codeuino,2020-09-29,2020-11,2,2.0,1.0
codeuino,2020-09-29,2020-12,3,0.0,2.0
codeuino,2020-09-29,2021-01,4,1.0,3.0
codeuino,,NaT,5,0.0,0.0
codeuino,2020-09-29,2021-03,6,0.0,1.0
doocs,2018-12-20,2018-12,0,0.0,1.0
doocs,,NaT,1,0.0,0.0
doocs,,NaT,2,0.0,0.0
doocs,,NaT,3,0.0,0.0
doocs,2018-12-20,2019-04,4,401.0,1.0
doocs,2018-12-20,2019-05,5,2.0,1.0
doocs,,NaT,6,0.0,0.0
doorkeeper-gem,2016-01-21,2016-01,0,16.0,1.0
doorkeeper-gem,,NaT,1,0.0,0.0
doorkeeper-gem,,NaT,2,0.0,0.0
doorkeeper-gem,,NaT,3,0.0,0.0
doorkeeper-gem,,NaT,4,0.0,0.0
doorkeeper-gem,,NaT,5,0.0,0.0
doorkeeper-gem,,NaT,6,0.0,0.0
motdotla,2022-01-04,2022-01,0,38.0,1.0
motdotla,,NaT,1,0.0,0.0
motdotla,,NaT,2,0.0,0.0
motdotla,,NaT,3,0.0,0.0
motdotla,,NaT,4,0.0,0.0
motdotla,,NaT,5,0.0,0.0
motdotla,,NaT,6,0.0,0.0
DragonetMC,2016-08-15,2016-08,0,0.0,1.0
DragonetMC,,NaT,1,0.0,0.0
DragonetMC,,NaT,2,0.0,0.0
DragonetMC,,NaT,3,0.0,0.0
DragonetMC,,NaT,4,0.0,0.0
DragonetMC,,NaT,5,0.0,0.0
DragonetMC,,NaT,6,0.0,0.0
dribdat,2019-05-15,2019-05,0,0.0,1.0
dribdat,,NaT,1,0.0,0.0
dribdat,,NaT,2,0.0,0.0
dribdat,,NaT,3,0.0,0.0
dribdat,,NaT,4,0.0,0.0
dribdat,,NaT,5,0.0,0.0
dribdat,,NaT,6,0.0,0.0
yatima1460,2019-05-13,2019-05,0,100.0,5.0
yatima1460,,NaT,1,0.0,0.0
yatima1460,,NaT,2,0.0,0.0
yatima1460,2019-05-13,2019-08,3,3.0,2.0
yatima1460,,NaT,4,0.0,0.0
yatima1460,2019-05-13,2019-10,5,0.0,1.0
yatima1460,2019-05-13,2019-11,6,7.0,2.0
drupalcampnj,2012-12-03,2012-12,0,15.0,6.0
drupalcampnj,,NaT,1,0.0,0.0
drupalcampnj,,NaT,2,0.0,0.0
drupalcampnj,,NaT,3,0.0,0.0
drupalcampnj,,NaT,4,0.0,0.0
drupalcampnj,,NaT,5,0.0,0.0
drupalcampnj,,NaT,6,0.0,0.0
drutopia,2020-10-28,2020-10,0,0.0,1.0
drutopia,,NaT,1,0.0,0.0
drutopia,,NaT,2,0.0,0.0
drutopia,,NaT,3,0.0,0.0
drutopia,,NaT,4,0.0,0.0
drutopia,,NaT,5,0.0,0.0
drutopia,,NaT,6,0.0,0.0
timocov,2019-01-17,2019-01,0,1.0,1.0
timocov,,NaT,1,0.0,0.0
timocov,,NaT,2,0.0,0.0
timocov,,NaT,3,0.0,0.0
timocov,,NaT,4,0.0,0.0
timocov,,NaT,5,0.0,0.0
timocov,,NaT,6,0.0,0.0
rgerum,2020-07-07,2020-07,0,0.0,2.0
rgerum,,NaT,1,0.0,0.0
rgerum,,NaT,2,0.0,0.0
rgerum,,NaT,3,0.0,0.0
rgerum,,NaT,4,0.0,0.0
rgerum,,NaT,5,0.0,0.0
rgerum,,NaT,6,0.0,0.0
Dynamoid,2022-07-19,2022-07,0,14.0,1.0
Dynamoid,2022-07-19,2022-08,1,1.0,1.0
Dynamoid,,NaT,2,0.0,0.0
Dynamoid,2022-07-19,2022-10,3,8.0,2.0
Dynamoid,,NaT,4,0.0,0.0
Dynamoid,2022-07-19,2022-12,5,3.0,1.0
Dynamoid,,NaT,6,0.0,0.0
dynamoose,2023-12-05,2023-12,0,5.0,2.0
dynamoose,2023-12-05,2024-01,1,0.0,1.0
dynamoose,2023-12-05,2024-02,2,1.0,1.0
dynamoose,,NaT,3,0.0,0.0
dynamoose,2023-12-05,2024-04,4,1.0,1.0
dynamoose,2023-12-05,2024-05,5,0.0,2.0
dynamoose,2023-12-05,2024-06,6,2.0,3.0
renyuneyun,2022-08-17,2022-08,0,1.0,3.0
renyuneyun,2022-08-17,2022-09,1,5.0,3.0
renyuneyun,2022-08-17,2022-10,2,1.0,2.0
renyuneyun,2022-08-17,2022-11,3,0.0,2.0
renyuneyun,2022-08-17,2022-12,4,0.0,2.0
renyuneyun,2022-08-17,2023-01,5,0.0,1.0
renyuneyun,2022-08-17,2023-02,6,0.0,2.0
ctrlplusb,2020-07-18,2020-07,0,1.0,1.0
ctrlplusb,,NaT,1,0.0,0.0
ctrlplusb,,NaT,2,0.0,0.0
ctrlplusb,2020-07-18,2020-10,3,15.0,4.0
ctrlplusb,2020-07-18,2020-11,4,2.0,1.0
ctrlplusb,,NaT,5,0.0,0.0
ctrlplusb,,NaT,6,0.0,0.0
hajimehoshi,2024-09-09,2024-09,0,27.0,11.0
hajimehoshi,2024-09-09,2024-10,1,45.0,9.0
hajimehoshi,2024-09-09,2024-11,2,4.0,3.0
hajimehoshi,2024-09-09,2024-12,3,3.0,5.0
hajimehoshi,2024-09-09,2025-01,4,0.0,2.0
hajimehoshi,,NaT,5,0.0,0.0
hajimehoshi,,NaT,6,0.0,0.0
econ-ark,2019-02-28,2019-02,0,27.0,2.0
econ-ark,2019-02-28,2019-03,1,7.0,1.0
econ-ark,2019-02-28,2019-04,2,0.0,1.0
econ-ark,,NaT,3,0.0,0.0
econ-ark,,NaT,4,0.0,0.0
econ-ark,2019-02-28,2019-07,5,18.0,4.0
econ-ark,,NaT,6,0.0,0.0
ecosyste-ms,2022-02-11,2022-02,0,0.0,1.0
ecosyste-ms,,NaT,1,0.0,0.0
ecosyste-ms,2022-02-11,2022-04,2,0.0,3.0
ecosyste-ms,,NaT,3,0.0,0.0
ecosyste-ms,,NaT,4,0.0,0.0
ecosyste-ms,,NaT,5,0.0,0.0
ecosyste-ms,,NaT,6,0.0,0.0
edgecollective,2019-12-24,2019-12,0,0.0,5.0
edgecollective,,NaT,1,0.0,0.0
edgecollective,,NaT,2,0.0,0.0
edgecollective,,NaT,3,0.0,0.0
edgecollective,,NaT,4,0.0,0.0
edgecollective,,NaT,5,0.0,0.0
edgecollective,,NaT,6,0.0,0.0
EduCodeBe,2018-05-05,2018-05,0,10.0,6.0
EduCodeBe,,NaT,1,0.0,0.0
EduCodeBe,2018-05-05,2018-07,2,0.0,1.0
EduCodeBe,2018-05-05,2018-08,3,2.0,5.0
EduCodeBe,,NaT,4,0.0,0.0
EduCodeBe,,NaT,5,0.0,0.0
EduCodeBe,,NaT,6,0.0,0.0
EFPrefix,2017-04-21,2017-04,0,2.0,1.0
EFPrefix,2017-04-21,2017-05,1,0.0,2.0
EFPrefix,,NaT,2,0.0,0.0
EFPrefix,2017-04-21,2017-07,3,0.0,1.0
EFPrefix,,NaT,4,0.0,0.0
EFPrefix,,NaT,5,0.0,0.0
EFPrefix,,NaT,6,0.0,0.0
Einfach-Gaming,2021-05-28,2021-05,0,0.0,1.0
Einfach-Gaming,,NaT,1,0.0,0.0
Einfach-Gaming,,NaT,2,0.0,0.0
Einfach-Gaming,,NaT,3,0.0,0.0
Einfach-Gaming,,NaT,4,0.0,0.0
Einfach-Gaming,,NaT,5,0.0,0.0
Einfach-Gaming,,NaT,6,0.0,0.0
electerm,2024-12-14,2024-12,0,28.0,13.0
electerm,2024-12-14,2025-01,1,26.0,17.0
electerm,,NaT,2,0.0,0.0
electerm,,NaT,3,0.0,0.0
electerm,,NaT,4,0.0,0.0
electerm,,NaT,5,0.0,0.0
electerm,,NaT,6,0.0,0.0
garrylachman,2023-01-29,2023-01,0,3.0,3.0
garrylachman,,NaT,1,0.0,0.0
garrylachman,,NaT,2,0.0,0.0
garrylachman,,NaT,3,0.0,0.0
garrylachman,2023-01-29,2023-05,4,0.0,2.0
garrylachman,2023-01-29,2023-06,5,5.0,1.0
garrylachman,2023-01-29,2023-07,6,0.0,2.0
element-plus,2020-12-18,2020-12,0,2.0,1.0
element-plus,2020-12-18,2021-01,1,20.0,1.0
element-plus,2020-12-18,2021-02,2,3.0,1.0
element-plus,2020-12-18,2021-03,3,7.0,2.0
element-plus,2020-12-18,2021-04,4,9.0,3.0
element-plus,,NaT,5,0.0,0.0
element-plus,,NaT,6,0.0,0.0
elixir-lsp,2018-11-07,2018-11,0,0.0,6.0
elixir-lsp,2018-11-07,2018-12,1,0.0,1.0
elixir-lsp,,NaT,2,0.0,0.0
elixir-lsp,,NaT,3,0.0,0.0
elixir-lsp,,NaT,4,0.0,0.0
elixir-lsp,,NaT,5,0.0,0.0
elixir-lsp,,NaT,6,0.0,0.0
emacs-jupyter,2024-02-29,2024-02,0,0.0,1.0
emacs-jupyter,2024-02-29,2024-03,1,1.0,1.0
emacs-jupyter,2024-02-29,2024-04,2,15.0,5.0
emacs-jupyter,2024-02-29,2024-05,3,7.0,3.0
emacs-jupyter,2024-02-29,2024-06,4,3.0,3.0
emacs-jupyter,2024-02-29,2024-07,5,7.0,4.0
emacs-jupyter,2024-02-29,2024-08,6,7.0,3.0
Embroidermodder,2014-02-11,2014-02,0,8.0,1.0
Embroidermodder,,NaT,1,0.0,0.0
Embroidermodder,2014-02-11,2014-04,2,7.0,1.0
Embroidermodder,,NaT,3,0.0,0.0
Embroidermodder,,NaT,4,0.0,0.0
Embroidermodder,,NaT,5,0.0,0.0
Embroidermodder,,NaT,6,0.0,0.0
Emplea-do,2019-08-21,2019-08,0,15.0,2.0
Emplea-do,2019-08-21,2019-09,1,0.0,1.0
Emplea-do,2019-08-21,2019-10,2,7.0,2.0
Emplea-do,2019-08-21,2019-11,3,0.0,1.0
Emplea-do,,NaT,4,0.0,0.0
Emplea-do,,NaT,5,0.0,0.0
Emplea-do,2019-08-21,2020-02,6,0.0,1.0
endoflife-date,2022-10-11,2022-10,0,4.0,1.0
endoflife-date,,NaT,1,0.0,0.0
endoflife-date,2022-10-11,2022-12,2,11.0,3.0
endoflife-date,2022-10-11,2023-01,3,4.0,2.0
endoflife-date,,NaT,4,0.0,0.0
endoflife-date,2022-10-11,2023-03,5,4.0,1.0
endoflife-date,,NaT,6,0.0,0.0
EngineHub,2013-01-28,2013-01,0,2.0,1.0
EngineHub,2013-01-28,2013-02,1,1.0,1.0
EngineHub,2013-01-28,2013-03,2,3.0,2.0
EngineHub,2013-01-28,2013-04,3,0.0,1.0
EngineHub,2013-01-28,2013-05,4,12.0,2.0
EngineHub,,NaT,5,0.0,0.0
EngineHub,2013-01-28,2013-07,6,2.0,2.0
Enraged-Rabbit-Community,2024-06-17,2024-06,0,5.0,4.0
Enraged-Rabbit-Community,2024-06-17,2024-07,1,2.0,6.0
Enraged-Rabbit-Community,2024-06-17,2024-08,2,0.0,4.0
Enraged-Rabbit-Community,2024-06-17,2024-09,3,6.0,5.0
Enraged-Rabbit-Community,2024-06-17,2024-10,4,1.0,3.0
Enraged-Rabbit-Community,2024-06-17,2024-11,5,5.0,2.0
Enraged-Rabbit-Community,2024-06-17,2024-12,6,2.0,3.0
entropic-dev,2019-07-11,2019-07,0,2.0,3.0
entropic-dev,,NaT,1,0.0,0.0
entropic-dev,2019-07-11,2019-09,2,0.0,1.0
entropic-dev,,NaT,3,0.0,0.0
entropic-dev,2019-07-11,2019-11,4,0.0,2.0
entropic-dev,2019-07-11,2019-12,5,15.0,12.0
entropic-dev,,NaT,6,0.0,0.0
liriliri,2023-06-05,2023-06,0,3.0,4.0
liriliri,2023-06-05,2023-07,1,0.0,2.0
liriliri,2023-06-05,2023-08,2,0.0,1.0
liriliri,2023-06-05,2023-09,3,2.0,1.0
liriliri,2023-06-05,2023-10,4,1.0,2.0
liriliri,,NaT,5,0.0,0.0
liriliri,2023-06-05,2023-12,6,0.0,2.0
import-js,2022-03-01,2022-03,0,9.0,1.0
import-js,2022-03-01,2022-04,1,8.0,1.0
import-js,,NaT,2,0.0,0.0
import-js,2022-03-01,2022-06,3,0.0,1.0
import-js,,NaT,4,0.0,0.0
import-js,2022-03-01,2022-08,5,2.0,2.0
import-js,2022-03-01,2022-09,6,0.0,1.0
ESHackathon,2021-03-18,2021-03,0,0.0,1.0
ESHackathon,,NaT,1,0.0,0.0
ESHackathon,,NaT,2,0.0,0.0
ESHackathon,2021-03-18,2021-06,3,0.0,1.0
ESHackathon,2021-03-18,2021-07,4,4.0,1.0
ESHackathon,2021-03-18,2021-08,5,1.0,1.0
ESHackathon,,NaT,6,0.0,0.0
esm-dev,2024-12-13,2024-12,0,2.0,5.0
esm-dev,2024-12-13,2025-01,1,42.0,25.0
esm-dev,,NaT,2,0.0,0.0
esm-dev,,NaT,3,0.0,0.0
esm-dev,,NaT,4,0.0,0.0
esm-dev,,NaT,5,0.0,0.0
esm-dev,,NaT,6,0.0,0.0
esprfid,2020-09-20,2020-09,0,3.0,2.0
esprfid,2020-09-20,2020-10,1,13.0,2.0
esprfid,,NaT,2,0.0,0.0
esprfid,,NaT,3,0.0,0.0
esprfid,2020-09-20,2021-01,4,16.0,1.0
esprfid,,NaT,5,0.0,0.0
esprfid,,NaT,6,0.0,0.0
EssentialsX,2019-10-03,2019-10,0,1.0,2.0
EssentialsX,,NaT,1,0.0,0.0
EssentialsX,,NaT,2,0.0,0.0
EssentialsX,2019-10-03,2020-01,3,0.0,3.0
EssentialsX,,NaT,4,0.0,0.0
EssentialsX,,NaT,5,0.0,0.0
EssentialsX,,NaT,6,0.0,0.0
exercism,2014-11-09,2014-11,0,8.0,1.0
exercism,2014-11-09,2014-12,1,1.0,2.0
exercism,,NaT,2,0.0,0.0
exercism,,NaT,3,0.0,0.0
exercism,,NaT,4,0.0,0.0
exercism,,NaT,5,0.0,0.0
exercism,2014-11-09,2015-05,6,6.0,1.0
eXist-db,2013-10-17,2013-10,0,9.0,5.0
eXist-db,2013-10-17,2013-11,1,27.0,9.0
eXist-db,2013-10-17,2013-12,2,12.0,6.0
eXist-db,2013-10-17,2014-01,3,0.0,7.0
eXist-db,,NaT,4,0.0,0.0
eXist-db,2013-10-17,2014-03,5,3.0,3.0
eXist-db,,NaT,6,0.0,0.0
exoticlibraries,2020-05-03,2020-05,0,0.0,2.0
exoticlibraries,2020-05-03,2020-06,1,1.0,2.0
exoticlibraries,2020-05-03,2020-07,2,2.0,3.0
exoticlibraries,2020-05-03,2020-08,3,1.0,1.0
exoticlibraries,2020-05-03,2020-09,4,0.0,2.0
exoticlibraries,2020-05-03,2020-10,5,0.0,1.0
exoticlibraries,,NaT,6,0.0,0.0
eXpandFramework,2024-01-26,2024-01,0,2.0,1.0
eXpandFramework,2024-01-26,2024-02,1,11.0,2.0
eXpandFramework,2024-01-26,2024-03,2,14.0,2.0
eXpandFramework,2024-01-26,2024-04,3,2.0,1.0
eXpandFramework,2024-01-26,2024-05,4,5.0,2.0
eXpandFramework,2024-01-26,2024-06,5,1.0,1.0
eXpandFramework,2024-01-26,2024-07,6,40.0,3.0
masumsoft,2016-05-08,2016-05,0,1.0,2.0
masumsoft,,NaT,1,0.0,0.0
masumsoft,,NaT,2,0.0,0.0
masumsoft,,NaT,3,0.0,0.0
masumsoft,,NaT,4,0.0,0.0
masumsoft,,NaT,5,0.0,0.0
masumsoft,,NaT,6,0.0,0.0
modesttree,2022-04-07,2022-04,0,0.0,3.0
modesttree,2022-04-07,2022-05,1,0.0,4.0
modesttree,2022-04-07,2022-06,2,0.0,1.0
modesttree,2022-04-07,2022-07,3,0.0,1.0
modesttree,2022-04-07,2022-08,4,1.0,2.0
modesttree,2022-04-07,2022-09,5,1.0,3.0
modesttree,,NaT,6,0.0,0.0
external-secrets,2024-12-20,2024-12,0,8.0,2.0
external-secrets,2024-12-20,2025-01,1,120.0,28.0
external-secrets,,NaT,2,0.0,0.0
external-secrets,,NaT,3,0.0,0.0
external-secrets,,NaT,4,0.0,0.0
external-secrets,,NaT,5,0.0,0.0
external-secrets,,NaT,6,0.0,0.0
falconry,2024-09-05,2024-09,0,27.0,8.0
falconry,2024-09-05,2024-10,1,61.0,12.0
falconry,2024-09-05,2024-11,2,4.0,4.0
falconry,2024-09-05,2024-12,3,8.0,5.0
falconry,2024-09-05,2025-01,4,1.0,1.0
falconry,,NaT,5,0.0,0.0
falconry,,NaT,6,0.0,0.0
dubzzz,2024-05-21,2024-05,0,1.0,3.0
dubzzz,2024-05-21,2024-06,1,8.0,3.0
dubzzz,2024-05-21,2024-07,2,9.0,4.0
dubzzz,2024-05-21,2024-08,3,8.0,6.0
dubzzz,2024-05-21,2024-09,4,3.0,3.0
dubzzz,,NaT,5,0.0,0.0
dubzzz,2024-05-21,2024-11,6,6.0,1.0
FedML-AI,2021-01-24,2021-01,0,0.0,1.0
FedML-AI,2021-01-24,2021-02,1,1.0,1.0
FedML-AI,,NaT,2,0.0,0.0
FedML-AI,,NaT,3,0.0,0.0
FedML-AI,2021-01-24,2021-05,4,0.0,1.0
FedML-AI,2021-01-24,2021-06,5,3.0,2.0
FedML-AI,2021-01-24,2021-07,6,1.0,2.0
itsnitish22,2022-06-24,2022-06,0,0.0,1.0
itsnitish22,,NaT,1,0.0,0.0
itsnitish22,,NaT,2,0.0,0.0
itsnitish22,,NaT,3,0.0,0.0
itsnitish22,2022-06-24,2022-10,4,0.0,4.0
itsnitish22,,NaT,5,0.0,0.0
itsnitish22,,NaT,6,0.0,0.0
femdevs,2023-09-29,2023-09,0,0.0,1.0
femdevs,,NaT,1,0.0,0.0
femdevs,2023-09-29,2023-11,2,0.0,1.0
femdevs,,NaT,3,0.0,0.0
femdevs,,NaT,4,0.0,0.0
femdevs,,NaT,5,0.0,0.0
femdevs,,NaT,6,0.0,0.0
ferdium,2022-05-04,2022-05,0,5.0,4.0
ferdium,,NaT,1,0.0,0.0
ferdium,,NaT,2,0.0,0.0
ferdium,2022-05-04,2022-08,3,3.0,1.0
ferdium,,NaT,4,0.0,0.0
ferdium,,NaT,5,0.0,0.0
ferdium,,NaT,6,0.0,0.0
ffplayout,2022-01-19,2022-01,0,5.0,1.0
ffplayout,,NaT,1,0.0,0.0
ffplayout,,NaT,2,0.0,0.0
ffplayout,,NaT,3,0.0,0.0
ffplayout,,NaT,4,0.0,0.0
ffplayout,2022-01-19,2022-06,5,2.0,1.0
ffplayout,,NaT,6,0.0,0.0
JonyFang,2018-12-28,2018-12,0,2.0,1.0
JonyFang,,NaT,1,0.0,0.0
JonyFang,,NaT,2,0.0,0.0
JonyFang,,NaT,3,0.0,0.0
JonyFang,,NaT,4,0.0,0.0
JonyFang,,NaT,5,0.0,0.0
JonyFang,,NaT,6,0.0,0.0
FiguraMC,2023-10-06,2023-10,0,7.0,4.0
FiguraMC,2023-10-06,2023-11,1,2.0,2.0
FiguraMC,,NaT,2,0.0,0.0
FiguraMC,,NaT,3,0.0,0.0
FiguraMC,2023-10-06,2024-02,4,1.0,1.0
FiguraMC,,NaT,5,0.0,0.0
FiguraMC,,NaT,6,0.0,0.0
final-form,2018-01-22,2018-01,0,3.0,1.0
final-form,,NaT,1,0.0,0.0
final-form,,NaT,2,0.0,0.0
final-form,,NaT,3,0.0,0.0
final-form,,NaT,4,0.0,0.0
final-form,,NaT,5,0.0,0.0
final-form,2018-01-22,2018-07,6,1.0,2.0
FlagrantGarden,2021-09-22,2021-09,0,2.0,1.0
FlagrantGarden,,NaT,1,0.0,0.0
FlagrantGarden,,NaT,2,0.0,0.0
FlagrantGarden,,NaT,3,0.0,0.0
FlagrantGarden,,NaT,4,0.0,0.0
FlagrantGarden,2021-09-22,2022-02,5,0.0,1.0
FlagrantGarden,,NaT,6,0.0,0.0
Flow-Launcher,2025-01-06,2025-01,0,80.0,29.0
Flow-Launcher,2025-01-06,2025-02,1,3.0,1.0
Flow-Launcher,,NaT,2,0.0,0.0
Flow-Launcher,,NaT,3,0.0,0.0
Flow-Launcher,,NaT,4,0.0,0.0
Flow-Launcher,,NaT,5,0.0,0.0
Flow-Launcher,,NaT,6,0.0,0.0
FluentValidation,2023-01-23,2023-01,0,2.0,1.0
FluentValidation,,NaT,1,0.0,0.0
FluentValidation,,NaT,2,0.0,0.0
FluentValidation,,NaT,3,0.0,0.0
FluentValidation,,NaT,4,0.0,0.0
FluentValidation,,NaT,5,0.0,0.0
FluentValidation,,NaT,6,0.0,0.0
fluffos,2022-09-29,2022-09,0,0.0,3.0
fluffos,2022-09-29,2022-10,1,5.0,3.0
fluffos,2022-09-29,2022-11,2,0.0,1.0
fluffos,2022-09-29,2022-12,3,0.0,1.0
fluffos,,NaT,4,0.0,0.0
fluffos,,NaT,5,0.0,0.0
fluffos,,NaT,6,0.0,0.0
flutter-form-builder-ecosystem,2020-07-27,2020-07,0,0.0,1.0
flutter-form-builder-ecosystem,,NaT,1,0.0,0.0
flutter-form-builder-ecosystem,2020-07-27,2020-09,2,3.0,1.0
flutter-form-builder-ecosystem,2020-07-27,2020-10,3,2.0,2.0
flutter-form-builder-ecosystem,,NaT,4,0.0,0.0
flutter-form-builder-ecosystem,,NaT,5,0.0,0.0
flutter-form-builder-ecosystem,2020-07-27,2021-01,6,0.0,1.0
flutter-webrtc,2024-11-14,2024-11,0,4.0,7.0
flutter-webrtc,2024-11-14,2024-12,1,6.0,8.0
flutter-webrtc,2024-11-14,2025-01,2,8.0,15.0
flutter-webrtc,,NaT,3,0.0,0.0
flutter-webrtc,,NaT,4,0.0,0.0
flutter-webrtc,,NaT,5,0.0,0.0
flutter-webrtc,,NaT,6,0.0,0.0
aissat,2024-08-01,2024-08,0,8.0,10.0
aissat,2024-08-01,2024-09,1,7.0,3.0
aissat,2024-08-01,2024-10,2,2.0,4.0
aissat,2024-08-01,2024-11,3,7.0,7.0
aissat,2024-08-01,2024-12,4,0.0,1.0
aissat,2024-08-01,2025-01,5,1.0,5.0
aissat,,NaT,6,0.0,0.0
flutter-stripe,2024-09-02,2024-09,0,29.0,7.0
flutter-stripe,2024-09-02,2024-10,1,21.0,5.0
flutter-stripe,2024-09-02,2024-11,2,3.0,2.0
flutter-stripe,2024-09-02,2024-12,3,14.0,4.0
flutter-stripe,2024-09-02,2025-01,4,1.0,12.0
flutter-stripe,,NaT,5,0.0,0.0
flutter-stripe,,NaT,6,0.0,0.0
flyimg,2025-01-31,2025-01,0,1.0,1.0
flyimg,,NaT,1,0.0,0.0
flyimg,,NaT,2,0.0,0.0
flyimg,,NaT,3,0.0,0.0
flyimg,,NaT,4,0.0,0.0
flyimg,,NaT,5,0.0,0.0
