treated_index,control_index,treated_score,control_score
255,524,0.5753473673547993,0.5750842459191566
258,6,0.40665281437163375,0.4065751619879083
258,1052,0.40665281437163375,0.4069425967294824
258,441,0.40665281437163375,0.4062631278035586
259,104,0.421627853006258,0.421627853006258
259,96,0.421627853006258,0.421627853006258
259,730,0.421627853006258,0.42149655884509063
260,2688,0.2954410439788652,0.2953063992502585
260,2254,0.2954410439788652,0.29521694000744464
260,663,0.2954410439788652,0.295845104760702
261,406,0.37797936996221454,0.37772622291649405
261,1773,0.37797936996221454,0.3777150423185435
261,761,0.37797936996221454,0.37747314252628217
262,2489,0.3089324281805606,0.30877117085892114
262,967,0.3089324281805606,0.3087025743719901
262,1931,0.3089324281805606,0.30943546574368874
263,74,0.5936790866740304,0.5936657477892823
263,464,0.5936790866740304,0.5932237753817635
263,1430,0.5936790866740304,0.5942468044189715
266,1818,0.5489715346414419,0.5486995920226496
266,2459,0.5489715346414419,0.5483577039111477
266,2423,0.5489715346414419,0.5503244634633879
269,2469,0.7535413317352047,0.7545600116123855
269,1684,0.7535413317352047,0.7502645359130559
269,2741,0.7535413317352047,0.7472211919604542
275,1468,0.5354714678342452,0.5354674293952941
275,142,0.5354714678342452,0.5354182336418898
275,112,0.5354714678342452,0.5355733081196946
276,1360,0.7148497959291825,0.7123220639047602
276,1890,0.7148497959291825,0.718438886945839
276,271,0.7148497959291825,0.7195495869940818
277,1049,0.634268082583632,0.6335558048126688
277,1164,0.634268082583632,0.6335558048126688
277,1399,0.634268082583632,0.6335101089106344
278,89,0.44309045573953554,0.44309045573953554
278,1217,0.44309045573953554,0.44309045573953554
278,147,0.44309045573953554,0.44309045573953554
279,270,0.6261111234980363,0.62623715860999
279,625,0.6261111234980363,0.6259850712689309
279,2656,0.6261111234980363,0.6263631765900125
280,1051,0.6491879895753316,0.6492127003634778
280,560,0.6491879895753316,0.6492127003634778
280,1856,0.6491879895753316,0.6492950400624211
281,2262,0.6694709762298413,0.6697092186788297
281,1493,0.6694709762298413,0.6688193118266261
281,2170,0.6694709762298413,0.6702804641054808
285,346,0.5519318757453349,0.5519593468511789
285,340,0.5519318757453349,0.5518347755140729
285,957,0.5519318757453349,0.5518261899316977
286,213,0.4436213363209332,0.4436219727877619
286,2500,0.4436213363209332,0.4434890813770842
286,2454,0.4436213363209332,0.44383047502614914
289,597,0.4001987928894853,0.4001987928894853
289,685,0.4001987928894853,0.4000695558952152
289,1079,0.4001987928894853,0.4000695558952152
291,550,0.4746906893007574,0.47453159575769666
291,1664,0.4746906893007574,0.47495739439411844
291,2142,0.4746906893007574,0.4742899726708004
292,2307,0.45673721762289604,0.45716416090349954
292,2488,0.45673721762289604,0.45743141093375606
292,1946,0.45673721762289604,0.45558707978838553
294,464,0.5934059554907832,0.5932237753817635
294,74,0.5934059554907832,0.5936657477892823
294,1430,0.5934059554907832,0.5942468044189715
295,633,0.3984937928901953,0.3984937928901953
295,509,0.3984937928901953,0.3984937928901953
295,721,0.3984937928901953,0.3984937928901953
297,2696,0.5753473673547993,0.5753473673547993
297,355,0.5753473673547993,0.5752158119649564
297,524,0.5753473673547993,0.5750842459191566
303,1831,0.4891619132435446,0.489134799836662
303,2168,0.4891619132435446,0.4892868440482597
303,2583,0.4891619132435446,0.4890273704484352
305,171,0.629294553562455,0.6293074531605292
305,2537,0.629294553562455,0.6294321048970023
305,57,0.629294553562455,0.6290433068133111
308,988,0.43698765591789374,0.43714519888128056
308,1263,0.43698765591789374,0.43714519888128056
308,699,0.43698765591789374,0.4374101760919164
309,1024,0.44160270282967273,0.44160270282967273
309,62,0.44160270282967273,0.44160270282967273
309,25,0.44160270282967273,0.44160270282967273
312,1634,0.5313440403467916,0.5314109001913262
312,1054,0.5313440403467916,0.5314781159329013
312,551,0.5313440403467916,0.5314781159329013
319,1111,0.38067892510104445,0.38043871715770283
319,984,0.38067892510104445,0.38198842473259903
319,991,0.38067892510104445,0.38198842473259903
322,89,0.44309045573953554,0.44309045573953554
322,1217,0.44309045573953554,0.44309045573953554
322,147,0.44309045573953554,0.44309045573953554
325,1172,0.2865291362649492,0.2874351672391502
325,861,0.2865291362649492,0.2874351672391502
325,1143,0.2865291362649492,0.2874351672391502
329,2035,0.47891149488520063,0.4790450504069307
329,361,0.47891149488520063,0.478454359137323
329,1869,0.47891149488520063,0.4784272833859266
330,2457,0.4938726805485015,0.49379077444143155
330,1763,0.4938726805485015,0.4941903736709568
330,2388,0.4938726805485015,0.49317171855646325
333,1024,0.44160270282967273,0.44160270282967273
333,62,0.44160270282967273,0.44160270282967273
333,25,0.44160270282967273,0.44160270282967273
334,434,0.5602541578631342,0.5603868055913006
334,1232,0.5602541578631342,0.5604119060861309
334,2450,0.5602541578631342,0.559802790683908
338,2078,0.6411229731240423,0.640813070336595
338,2293,0.6411229731240423,0.6414696814095043
338,800,0.6411229731240423,0.6421113084028475
339,2619,0.6354667617452499,0.6355914786640584
339,2129,0.6354667617452499,0.6364862467954778
339,249,0.6354667617452499,0.6367254173665875
341,2307,0.4565498823381395,0.45716416090349954
341,2488,0.4565498823381395,0.45743141093375606
341,1946,0.4565498823381395,0.45558707978838553
342,849,0.5080103182730927,0.5080103182730927
342,2052,0.5080103182730927,0.5078937500337016
342,630,0.5080103182730927,0.5081448899705223
345,2632,0.5332476843345879,0.5333247265649346
345,2541,0.5332476843345879,0.5333816935796291
345,430,0.5332476843345879,0.5331136702915383
348,120,0.4005865871464473,0.4005865871464473
348,597,0.4005865871464473,0.4001987928894853
348,1079,0.4005865871464473,0.4000695558952152
349,81,0.6151032241441524,0.6147969537429915
349,1604,0.6151032241441524,0.6147959836341902
349,2234,0.6151032241441524,0.6145390102332728
350,2582,0.7399147432060736,0.7373572390432922
350,2374,0.7399147432060736,0.7370585200833789
350,2255,0.7399147432060736,0.7432655865770158
352,545,0.6280251927113871,0.6278994022800362
352,1886,0.6280251927113871,0.628208053819005
352,709,0.6280251927113871,0.6277735945224939
354,831,0.6064619668006961,0.6064619668006961
354,1431,0.6064619668006961,0.6065242545920749
354,719,0.6064619668006961,0.6065904636450896
356,2034,0.5813416228410506,0.5815973379456154
356,10,0.5813416228410506,0.5808109998703535
356,1033,0.5813416228410506,0.582094223897115
357,1998,0.43372727469543926,0.43425329730687867
357,815,0.43372727469543926,0.4329871674314886
357,557,0.43372727469543926,0.4327486439212357
358,1047,0.2666219973370905,0.2696466636959939
358,810,0.2666219973370905,0.2696466636959939
358,875,0.2666219973370905,0.2709424259217783
359,2496,0.4457761270206115,0.4457761270206115
359,2092,0.4457761270206115,0.44561630174713307
359,584,0.4457761270206115,0.44542995600894913
364,1998,0.43436204631119196,0.43425329730687867
364,113,0.43436204631119196,0.43486540427721077
364,2352,0.43436204631119196,0.4351559365687369
365,2364,0.48614815806998224,0.48614815806998224
365,33,0.48614815806998224,0.48614815806998224
365,1691,0.48614815806998224,0.48619756445657486
372,2423,0.549983588371035,0.5503244634633879
372,2321,0.549983588371035,0.5503297424429141
372,1661,0.549983588371035,0.550511818273872
373,1248,0.5076065962938913,0.5076065962938913
373,328,0.5076065962938913,0.5076065962938913
373,1250,0.5076065962938913,0.5076065962938913
375,2352,0.4360027853336773,0.4351559365687369
375,113,0.4360027853336773,0.43486540427721077
375,988,0.4360027853336773,0.43714519888128056
376,1444,0.7325044353313472,0.7314870018864499
376,2574,0.7325044353313472,0.7351914490941365
376,1303,0.7325044353313472,0.7292877139812313
377,169,0.47353853047199357,0.47367276219875587
377,2558,0.47353853047199357,0.47326841452720064
377,2142,0.47353853047199357,0.4742899726708004
378,155,0.29307040934319567,0.2921563544557078
378,883,0.29307040934319567,0.29451053256694504
378,337,0.29307040934319567,0.29159992954607716
381,239,0.6100424682515384,0.6101058737843658
381,315,0.6100424682515384,0.6101190274136733
381,1385,0.6100424682515384,0.6099566760454175
382,705,0.2809259264313526,0.2814482169188531
382,264,0.2809259264313526,0.28012151615990105
382,1786,0.2809259264313526,0.2840468491728532
383,2093,0.5665970047499008,0.5661528255049169
383,2160,0.5665970047499008,0.5660823581926524
383,576,0.5665970047499008,0.5671258039695904
384,988,0.43701043600410555,0.43714519888128056
384,1263,0.43701043600410555,0.43714519888128056
384,699,0.43701043600410555,0.4374101760919164
387,855,0.501434718501343,0.501807810115048
387,2445,0.501434718501343,0.5018634668878522
387,2409,0.501434718501343,0.5009760036797123
389,137,0.4668042999434695,0.4668042999434695
389,681,0.4668042999434695,0.4666702888349767
389,402,0.4668042999434695,0.4666702888349767
390,2728,0.4448712083462051,0.44484515227470417
390,2039,0.4448712083462051,0.44495132758680994
390,366,0.4448712083462051,0.4447121873238923
391,938,0.4403807310855257,0.4403671035952721
391,1207,0.4403807310855257,0.4402344157213084
391,293,0.4403807310855257,0.44022130371886475
393,2307,0.45700442818984266,0.45716416090349954
393,2488,0.45700442818984266,0.45743141093375606
393,2132,0.45700442818984266,0.4580735163903707
395,1548,0.6562364503569894,0.6560788675329803
395,2329,0.6562364503569894,0.6564614330457567
395,1496,0.6562364503569894,0.6558206344864078
396,1842,0.49578409550533886,0.49567570331637273
396,1121,0.49578409550533886,0.49564949855466595
396,725,0.49578409550533886,0.495918693067072
398,1656,0.6627970567369846,0.6630436332907435
398,2639,0.6627970567369846,0.6635407595793199
398,1196,0.6627970567369846,0.6649753842042139
399,868,0.6706730692294035,0.6709230798747781
399,265,0.6706730692294035,0.6709230798747781
399,2170,0.6706730692294035,0.6702804641054808
403,406,0.3779548088378221,0.37772622291649405
403,1773,0.3779548088378221,0.3777150423185435
403,761,0.3779548088378221,0.37747314252628217
407,1127,0.5431097602390491,0.5431097602390491
407,1146,0.5431097602390491,0.5431097602390491
407,754,0.5431097602390491,0.5432433633230608
409,1770,0.58260182331802,0.5825347169565313
409,1817,0.58260182331802,0.58246143249143
409,697,0.58260182331802,0.5823561569542951
413,113,0.43492174405204564,0.43486540427721077
413,2352,0.43492174405204564,0.4351559365687369
413,1998,0.43492174405204564,0.43425329730687867
416,19,0.27674625145174947,0.2748531043242697
416,264,0.27674625145174947,0.28012151615990105
416,970,0.27674625145174947,0.2725622414049308
419,1082,0.44146993634673576,0.44146993634673576
419,580,0.44146993634673576,0.44146993634673576
419,595,0.44146993634673576,0.44146993634673576
423,1049,0.6344432079718543,0.6335558048126688
423,1164,0.6344432079718543,0.6335558048126688
423,1399,0.6344432079718543,0.6335101089106344
425,239,0.6100424682515384,0.6101058737843658
425,315,0.6100424682515384,0.6101190274136733
425,1385,0.6100424682515384,0.6099566760454175
429,704,0.6004774329003258,0.6001313904881157
429,537,0.6004774329003258,0.5998723648829013
429,1061,0.6004774329003258,0.603463809408766
432,2102,0.4708006571226812,0.4708538084846702
432,1836,0.4708006571226812,0.47096028276241353
432,2189,0.4708006571226812,0.4709609252509922
435,1074,0.25526194691407067,0.25381104684318506
435,448,0.25526194691407067,0.2531791773064647
435,810,0.25526194691407067,0.2696466636959939
436,35,0.5154375167711311,0.5152489399592134
436,1923,0.5154375167711311,0.5152405256883386
436,296,0.5154375167711311,0.5158139476962662
437,760,0.4858646978749023,0.48587915506967216
437,1105,0.4858646978749023,0.48574465662761
437,847,0.4858646978749023,0.48574465662761
439,433,0.4230993005457957,0.4230993005457957
439,1065,0.4230993005457957,0.42321660111021525
439,869,0.4230993005457957,0.42296788326807094
442,1804,0.5530061959451694,0.5526994155024083
442,1502,0.5530061959451694,0.5526959855123998
442,652,0.5530061959451694,0.5533173210900553
443,2621,0.6249506072026005,0.6252352028190361
443,1376,0.6249506072026005,0.6252672782085629
443,2367,0.6249506072026005,0.6253590781919187
445,1248,0.5074025275615737,0.5076065962938913
445,328,0.5074025275615737,0.5076065962938913
445,1250,0.5074025275615737,0.5076065962938913
449,298,0.44335619805314014,0.44335619805314014
449,641,0.44335619805314014,0.44322332283445154
449,834,0.44335619805314014,0.44322332283445154
452,2543,0.5173470815648898,0.5173470815648898
452,140,0.5173470815648898,0.5175618854061068
452,2660,0.5173470815648898,0.516889650190885
453,1248,0.5076065962938913,0.5076065962938913
453,328,0.5076065962938913,0.5076065962938913
453,1250,0.5076065962938913,0.5076065962938913
454,1856,0.6493353095621557,0.6492950400624211
454,832,0.6493353095621557,0.6494578990453372
454,733,0.6493353095621557,0.6494578990453372
456,1633,0.6208366831172103,0.6207431976152479
456,79,0.6208366831172103,0.6207099298927258
456,1708,0.6208366831172103,0.6205187652285206
458,723,0.42149655884509063,0.42149655884509063
458,730,0.42149655884509063,0.42149655884509063
458,2449,0.42149655884509063,0.42146720555804373
461,526,0.6853784254386546,0.6858219248432337
461,775,0.6853784254386546,0.6858219248432337
461,744,0.6853784254386546,0.6845209256469612
463,2128,0.5581832475437056,0.5581564885106224
463,2127,0.5581832475437056,0.5581297291398243
463,1750,0.5581832475437056,0.5587638825542444
465,675,0.5093830964537315,0.5093830964537315
465,2110,0.5093830964537315,0.5093252504074753
465,653,0.5093830964537315,0.5095176551955686
466,1131,0.5700846232589958,0.5700057431918205
466,2380,0.5700846232589958,0.5689374555917175
466,1943,0.5700846232589958,0.5714400346934936
467,1919,0.34062308962442917,0.3409983744759311
467,87,0.34062308962442917,0.34157726441509045
467,1478,0.34062308962442917,0.33949375665325976
475,545,0.6280122748681066,0.6278994022800362
475,1886,0.6280122748681066,0.628208053819005
475,709,0.6280122748681066,0.6277735945224939
477,1120,0.5297077554813713,0.5297077554813713
477,1204,0.5297077554813713,0.5297077554813713
477,1567,0.5297077554813713,0.529619291387247
479,104,0.421627853006258,0.421627853006258
479,96,0.421627853006258,0.421627853006258
479,730,0.421627853006258,0.42149655884509063
480,20,0.40956368218258177,0.4098531294990072
