treated_index,control_index,treated_score,control_score
792,1791,0.2600642773753828,0.25981908435072404
793,1492,0.4501441496339766,0.4501441496339766
794,91,0.425738662486117,0.425738662486117
795,753,0.5663689355251296,0.5663597342550448
801,3722,0.4823597506777183,0.48243857359216136
804,223,0.45478114910670303,0.45478114910670303
805,3275,0.5293997372415623,0.5295008161338717
806,1150,0.44785220663623004,0.4478711431735845
807,3228,0.44351500927887966,0.44329199561985777
809,528,0.5723883459426364,0.5723523872785491
810,3955,0.438671111383103,0.4385745236758673
812,1763,0.39767439663385523,0.39767439663385523
813,433,0.600362679075527,0.6005201921236268
814,3811,0.4874056727922741,0.487261009436528
815,3303,0.41161626026309567,0.41178126325986225
818,589,0.6291715619685264,0.6291251831264767
819,3221,0.6443204936160463,0.644300250144318
821,4328,0.40277926207425163,0.40277926207425163
827,803,0.38333333517925905,0.3832202003299199
828,957,0.4001391902948691,0.4001391902948691
833,878,0.4857851068768334,0.4857851068768334
835,2760,0.5794191245184424,0.5789012256203342
837,876,0.43190124214866293,0.4315944456417014
840,1522,0.4224311131026008,0.4224311131026008
844,2119,0.408169454559455,0.4081288195608095
847,3429,0.4555759667746193,0.4555713578085069
849,664,0.38196033578963123,0.3819334141831182
851,101,0.2633480233493965,0.26318637529999866
853,3976,0.5045434903210352,0.5048288822722011
855,2102,0.4255828621557099,0.4255828621557099
860,4216,0.33105077575787123,0.3308435222428615
862,4014,0.636072986502202,0.6356709786591066
863,996,0.45880388622681506,0.4587695367812854
864,1923,0.5961478043865077,0.5965018355433439
866,758,0.6077639866653968,0.6075652924929877
872,584,0.5378184031108466,0.5376878994910554
879,1048,0.4585046532578105,0.45863319873923886
882,2049,0.23956160051738642,0.24027284902161888
883,52,0.5126533330328586,0.5126724654631651
884,1845,0.5383405384874208,0.5383405384874208
885,1703,0.4575317625292235,0.4575317625292235
887,3543,0.44169263792062624,0.4415959083057974
888,880,0.4021662198446049,0.4021662198446049
889,1580,0.4013988537226268,0.4013988537226268
896,3076,0.49370326399819364,0.49366498068841896
897,2593,0.4235199017586935,0.4234972590317389
898,1225,0.6282146789598048,0.6288277412542704
900,74,0.4999581721758104,0.5000421082410049
901,2434,0.627099279596667,0.6274592807742669
